module,type,name,res_id,src,value,comments
snailmail,model,"ir.model.fields,field_description",snailmail.field_snailmail_letter__country_id,Country,,
snailmail,model,"ir.model.fields,field_description",snailmail.field_snailmail_letter_missing_required_fields__country_id,Country,,
snailmail,model_terms,"ir.ui.view,arch_db",snailmail.snailmail_letter_missing_required_fields,Country,,
snailmail,model,"ir.model.fields,field_description",snailmail.field_snailmail_letter__cover,Cover Page,,
snailmail,model,"ir.model.fields,field_description",snailmail.field_snailmail_letter__create_uid,Created by,,
snailmail,model,"ir.model.fields,field_description",snailmail.field_snailmail_letter_cancel__create_uid,Created by,,
snailmail,model,"ir.model.fields,field_description",snailmail.field_snailmail_letter_format_error__create_uid,Created by,,
snailmail,model,"ir.model.fields,field_description",snailmail.field_snailmail_letter_missing_required_fields__create_uid,Created by,,
snailmail,model,"ir.model.fields,field_description",snailmail.field_snailmail_letter__create_date,Created on,,
snailmail,model,"ir.model.fields,field_description",snailmail.field_snailmail_letter_cancel__create_date,Created on,,
snailmail,model,"ir.model.fields,field_description",snailmail.field_snailmail_letter_format_error__create_date,Created on,,
snailmail,model,"ir.model.fields,field_description",snailmail.field_snailmail_letter_missing_required_fields__create_date,Created on,,
snailmail,model_terms,"ir.ui.view,arch_db",snailmail.snailmail_letter_cancel,Discard delivery failures,,
snailmail,model,"ir.actions.act_window,name",snailmail.snailmail_letter_cancel_action,Discard snailmail delivery failures,,
snailmail,model,"ir.model,name",snailmail.model_snailmail_letter_cancel,Dismiss notification for resend by model,,
snailmail,model,"ir.model.fields,field_description",snailmail.field_snailmail_letter__display_name,Display Name,,
snailmail,model,"ir.model.fields,field_description",snailmail.field_snailmail_letter_cancel__display_name,Display Name,,
snailmail,model,"ir.model.fields,field_description",snailmail.field_snailmail_letter_format_error__display_name,Display Name,,
snailmail,model,"ir.model.fields,field_description",snailmail.field_snailmail_letter_missing_required_fields__display_name,Display Name,,
snailmail,model,"ir.model.fields,field_description",snailmail.field_snailmail_letter__attachment_datas,Document,,
snailmail,model_terms,"ir.ui.view,arch_db",snailmail.snailmail_letter_list,Document,,
snailmail,model,"ir.model.fields,field_description",snailmail.field_snailmail_letter__res_id,Document ID,,
snailmail,code,addons/snailmail/static/src/xml/thread.xml,31,Error,,openerp-web
snailmail,model,"ir.model.fields,field_description",snailmail.field_snailmail_letter__error_code,Error,,
snailmail,model,"ir.model.fields.selection,name",snailmail.selection__snailmail_letter__state__error,Error,,
snailmail,model,"ir.model.fields.selection,name",snailmail.selection__snailmail_letter__error_code__format_error,FORMAT_ERROR,,
snailmail,code,addons/snailmail/static/src/js/thread_widget.js,58,Failed letter,,openerp-web
snailmail,code,addons/snailmail/static/src/js/thread_widget.js,78,Failed letter,,openerp-web
snailmail,model,"ir.actions.act_window,name",snailmail.snailmail_letter_missing_required_fields_action,Failed letter,,
snailmail,model,"ir.actions.act_window,name",snailmail.snailmail_letter_format_error_action,Format Error,,
snailmail,model,"ir.model,name",snailmail.model_snailmail_letter_format_error,Format Error Sending a Snailmail Letter,,
snailmail,model,"ir.model.fields,field_description",snailmail.field_snailmail_letter_cancel__help_message,Help message,,
snailmail,model,"ir.model.fields,field_description",snailmail.field_snailmail_letter__id,ID,,
snailmail,model,"ir.model.fields,field_description",snailmail.field_snailmail_letter_cancel__id,ID,,
snailmail,model,"ir.model.fields,field_description",snailmail.field_snailmail_letter_format_error__id,ID,,
snailmail,model,"ir.model.fields,field_description",snailmail.field_snailmail_letter_missing_required_fields__id,ID,,
snailmail,model_terms,"ir.ui.view,arch_db",snailmail.snailmail_letter_cancel,"If you want to re-send them, click Cancel now, then click on the notification and review them one by one by clicking on the red paper-plane next to each message.",,
snailmail,model,"ir.model.fields.selection,name",snailmail.selection__snailmail_letter__state__pending,In Queue,,
snailmail,model,"ir.model.fields,field_description",snailmail.field_snailmail_letter__info_msg,Information,,
snailmail,model,"ir.model.fields,field_description",snailmail.field_snailmail_letter____last_update,Last Modified on,,
snailmail,model,"ir.model.fields,field_description",snailmail.field_snailmail_letter_cancel____last_update,Last Modified on,,
snailmail,model,"ir.model.fields,field_description",snailmail.field_snailmail_letter_format_error____last_update,Last Modified on,,
snailmail,model,"ir.model.fields,field_description",snailmail.field_snailmail_letter_missing_required_fields____last_update,Last Modified on,,
snailmail,model,"ir.model.fields,field_description",snailmail.field_snailmail_letter__write_uid,Last Updated by,,
snailmail,model,"ir.model.fields,field_description",snailmail.field_snailmail_letter_cancel__write_uid,Last Updated by,,
snailmail,model,"ir.model.fields,field_description",snailmail.field_snailmail_letter_format_error__write_uid,Last Updated by,,
snailmail,model,"ir.model.fields,field_description",snailmail.field_snailmail_letter_missing_required_fields__write_uid,Last Updated by,,
snailmail,model,"ir.model.fields,field_description",snailmail.field_snailmail_letter__write_date,Last Updated on,,
snailmail,model,"ir.model.fields,field_description",snailmail.field_snailmail_letter_cancel__write_date,Last Updated on,,
snailmail,model,"ir.model.fields,field_description",snailmail.field_snailmail_letter_format_error__write_date,Last Updated on,,
snailmail,model,"ir.model.fields,field_description",snailmail.field_snailmail_letter_missing_required_fields__write_date,Last Updated on,,
snailmail,model,"ir.model.fields,field_description",snailmail.field_mail_mail__letter_ids,Letter,,
snailmail,model,"ir.model.fields,field_description",snailmail.field_mail_message__letter_ids,Letter,,
snailmail,model,"ir.model.fields,field_description",snailmail.field_snailmail_letter_missing_required_fields__letter_id,Letter,,
snailmail,code,addons/snailmail/models/snailmail_letter.py,83,Letter sent by post with Snailmail,,
snailmail,model_terms,"ir.ui.view,arch_db",snailmail.snailmail_letter_list,Letters,,
snailmail,model,"ir.model.fields.selection,name",snailmail.selection__snailmail_letter__error_code__missing_required_fields,MISSING_REQUIRED_FIELDS,,
snailmail,model,"ir.model,name",snailmail.model_mail_message,Message,,
snailmail,model,"ir.model.fields,field_description",snailmail.field_snailmail_letter_format_error__message_id,Message,,
snailmail,model,"ir.model.fields,help",snailmail.field_mail_mail__message_type,"Message type: email for email message, notification for system message, comment for other messages such as user replies",,
snailmail,model,"ir.model.fields,help",snailmail.field_mail_message__message_type,"Message type: email for email message, notification for system message, comment for other messages such as user replies",,
snailmail,model,"ir.model.fields,field_description",snailmail.field_snailmail_letter__model,Model,,
snailmail,model,"ir.model.fields,field_description",snailmail.field_snailmail_letter_cancel__model,Model,,
snailmail,model,"ir.model.fields.selection,name",snailmail.selection__snailmail_letter__error_code__no_price_available,NO_PRICE_AVAILABLE,,
snailmail,code,addons/snailmail/models/snailmail_letter.py,265,One or more required fields are empty.,,
snailmail,model,"ir.model.fields,field_description",snailmail.field_snailmail_letter__report_template,Optional report to print and attach,,
snailmail,model_terms,"ir.ui.view,arch_db",snailmail.snailmail_letter_format_error,"Our service cannot read your letter due to its format.<br/>
                Please modify the format of the template or update your settings
                to automatically add a blank cover page to all letters.",,
snailmail,model,"ir.model.fields,field_description",snailmail.field_snailmail_letter_missing_required_fields__partner_id,Partner,,
snailmail,model,"ir.model.fields,field_description",snailmail.field_res_config_settings__snailmail_duplex,Print Both sides,,
snailmail,model,"ir.model.fields,field_description",snailmail.field_res_config_settings__snailmail_color,Print In Color,,
snailmail,model,"ir.model,name",snailmail.model_ir_qweb_field_contact,Qweb Field Contact,,
snailmail,code,addons/snailmail/static/src/js/thread_widget.js,61,Re-send letter,,openerp-web
snailmail,model,"ir.model.fields,field_description",snailmail.field_snailmail_letter__partner_id,Recipient,,
snailmail,model,"ir.model.fields,field_description",snailmail.field_snailmail_letter__reference,Related Record,,
snailmail,model,"ir.model,name",snailmail.model_ir_actions_report,Report Action,,
snailmail,model_terms,"ir.ui.view,arch_db",snailmail.snailmail_letter_form,Send Now,,
snailmail,code,addons/snailmail/static/src/xml/thread.xml,19,Sent,,openerp-web
snailmail,model,"ir.model.fields.selection,name",snailmail.selection__snailmail_letter__state__sent,Sent,,
snailmail,model,"ir.model.fields,field_description",snailmail.field_snailmail_letter__user_id,Sent by,,
snailmail,model,"ir.model.fields.selection,name",snailmail.selection__mail_message__message_type__snailmail,Snailmail,,
snailmail,model,"ir.model,name",snailmail.model_snailmail_letter,Snailmail Letter,,
snailmail,model,"ir.actions.act_window,name",snailmail.action_mail_letters,Snailmail Letters,,
snailmail,model,"ir.ui.menu,name",snailmail.menu_snailmail_letters,Snailmail Letters,,
snailmail,model,"ir.model.fields,field_description",snailmail.field_mail_mail__snailmail_status,Snailmail Status,,
snailmail,model,"ir.model.fields,field_description",snailmail.field_mail_message__snailmail_status,Snailmail Status,,
snailmail,model,"ir.model.fields,field_description",snailmail.field_snailmail_letter__message_id,Snailmail Status Message,,
snailmail,model,"ir.model.fields,field_description",snailmail.field_mail_mail__snailmail_error,Snailmail message in error,,
snailmail,model,"ir.model.fields,field_description",snailmail.field_mail_message__snailmail_error,Snailmail message in error,,
snailmail,model,"ir.actions.server,name",snailmail.snailmail_print_ir_actions_server,Snailmail: process letters queue,,
snailmail,model,"ir.cron,cron_name",snailmail.snailmail_print,Snailmail: process letters queue,,
snailmail,model,"ir.cron,name",snailmail.snailmail_print,Snailmail: process letters queue,,
snailmail,model,"ir.model.fields,field_description",snailmail.field_snailmail_letter__state_id,State,,
snailmail,model,"ir.model.fields,field_description",snailmail.field_snailmail_letter_missing_required_fields__state_id,State,,
snailmail,model_terms,"ir.ui.view,arch_db",snailmail.snailmail_letter_missing_required_fields,State,,
snailmail,model,"ir.model.fields,field_description",snailmail.field_snailmail_letter__state,Status,,
snailmail,model,"ir.model.fields,field_description",snailmail.field_snailmail_letter__street,Street,,
snailmail,model,"ir.model.fields,field_description",snailmail.field_snailmail_letter_missing_required_fields__street,Street,,
snailmail,model_terms,"ir.ui.view,arch_db",snailmail.snailmail_letter_missing_required_fields,Street 2...,,
snailmail,model_terms,"ir.ui.view,arch_db",snailmail.snailmail_letter_missing_required_fields,Street...,,
snailmail,model,"ir.model.fields,field_description",snailmail.field_snailmail_letter__street2,Street2,,
snailmail,model,"ir.model.fields,field_description",snailmail.field_snailmail_letter_missing_required_fields__street2,Street2,,
snailmail,model,"ir.model.fields.selection,name",snailmail.selection__snailmail_letter__error_code__trial_error,TRIAL_ERROR,,
snailmail,code,addons/snailmail/models/snailmail_letter.py,285,The address of the recipient is not complete,,
snailmail,code,addons/snailmail/models/snailmail_letter.py,267,The attachment of the letter could not be sent. Please check its content and contact the support if the problem persists.,,
snailmail,code,addons/snailmail/models/snailmail_letter.py,263,The country of the partner is not covered by Snailmail.,,
snailmail,model_terms,"ir.ui.view,arch_db",snailmail.snailmail_letter_missing_required_fields,The customer address is not complete. Update the address here and re-send the letter.,,
snailmail,code,addons/snailmail/models/snailmail_letter.py,308,The document was correctly sent by post.<br>The tracking id is %ssend_id,,
snailmail,model,"ir.model.fields,field_description",snailmail.field_mail_mail__message_type,Type,,
snailmail,model,"ir.model.fields,field_description",snailmail.field_mail_message__message_type,Type,,
snailmail,model,"ir.model.fields.selection,name",snailmail.selection__snailmail_letter__error_code__unknown_error,UNKNOWN_ERROR,,
snailmail,model_terms,"ir.ui.view,arch_db",snailmail.snailmail_letter_format_error,Update Config and Re-send,,
snailmail,model_terms,"ir.ui.view,arch_db",snailmail.snailmail_letter_missing_required_fields,Update address and re-send,,
snailmail,model,"ir.model,name",snailmail.model_snailmail_letter_missing_required_fields,Update address of partner,,
snailmail,model,"ir.model.fields,help",snailmail.field_snailmail_letter__state,"When a letter is created, the status is 'Pending'.
If the letter is correctly sent, the status goes in 'Sent',
If not, it will got in state 'Error' and the error message will be displayed in the field 'Error Message'.",,
snailmail,code,addons/snailmail/models/snailmail_letter.py,261,"You don't have an IAP account registered for this service.<br>Please go to <a href=%s target=""new"">iap.odoo.com</a> to claim your free credits.",,
snailmail,code,addons/snailmail/models/snailmail_letter.py,258,"You don't have enough credits to perform this operation.<br>Please go to your <a href=%s target=""new"">iap account</a>.",,
snailmail,model_terms,"ir.ui.view,arch_db",snailmail.snailmail_letter_missing_required_fields,ZIP,,
snailmail,model,"ir.model.fields,field_description",snailmail.field_snailmail_letter__zip,Zip,,
snailmail,model,"ir.model.fields,field_description",snailmail.field_snailmail_letter_missing_required_fields__zip,Zip,,
snailmail_account,code,addons/snailmail_account/wizard/account_invoice_send.py,71,%s of the selected invoice(s) had an invalid address and were not sent,,
snailmail_account,model_terms,"ir.ui.view,arch_db",snailmail_account.account_invoice_send_inherit_account_wizard_form,"<i class=""fa fa-info-circle"" role=""img"" aria-label=""Warning"" title=""Make sure you have enough Stamps on your account.""/>
                                )",,
snailmail_account,model_terms,"ir.ui.view,arch_db",snailmail_account.res_config_settings_view_form,"<span class=""fa fa-lg fa-building-o"" title=""Values set here are company-specific.""/>",,
snailmail_account,model_terms,"ir.ui.view,arch_db",snailmail_account.account_invoice_send_inherit_account_wizard_form,"<span class=""text-danger"">
                                            The customer address is not complete.
                                        </span>",,
snailmail_account,model_terms,"ir.ui.view,arch_db",snailmail_account.account_invoice_send_inherit_account_wizard_form,"<span class=""text-danger"">
                                        Some customer addresses are not complete.
                                    </span>",,
snailmail_account,model_terms,"ir.ui.view,arch_db",snailmail_account.account_invoice_send_inherit_account_wizard_form,<span> to: </span>,,
snailmail_account,model,"ir.model,name",snailmail_account.model_account_invoice_send,Account Invoice Send,,
snailmail_account,model,"ir.model.fields,help",snailmail_account.field_account_invoice_send__snailmail_is_letter,Allows to send the document by Snailmail (coventional posting delivery service),,
snailmail_account,model,"ir.model,name",snailmail_account.model_res_company,Companies,,
snailmail_account,model,"ir.model,name",snailmail_account.model_res_config_settings,Config Settings,,
snailmail_account,code,addons/snailmail_account/wizard/account_invoice_send.py,70,Invalid Addresses,,
snailmail_account,code,addons/snailmail_account/wizard/account_invoice_send.py,76,Invalid Addresses,,
snailmail_account,model,"ir.model.fields,field_description",snailmail_account.field_account_invoice_send__invalid_invoice_ids,Invalid Addresses,,
snailmail_account,model,"ir.model.fields,field_description",snailmail_account.field_account_invoice_send__invalid_addresses,Invalid Addresses Count,,
snailmail_account,model,"ir.model.fields,field_description",snailmail_account.field_account_invoice_send__partner_id,Partner,,
snailmail_account,model,"ir.model.fields,field_description",snailmail_account.field_account_invoice_send__snailmail_is_letter,Send by Post,,
snailmail_account,model,"ir.model.fields,field_description",snailmail_account.field_res_company__invoice_is_snailmail,Send by Post,,
snailmail_account,model,"ir.model.fields,field_description",snailmail_account.field_res_config_settings__invoice_is_snailmail,Send by Post,,
snailmail_account,model,"ir.model.fields,field_description",snailmail_account.field_account_invoice_send__snailmail_cost,Stamp(s),,
snailmail_account,model_terms,"ir.ui.view,arch_db",snailmail_account.account_invoice_send_inherit_account_wizard_form,invoices,,
snailmail_account_followup,code,addons/snailmail_account_followup/wizard/followup_send.py,70,%s of the selected partner(s) had an invalid address. The corresponding followups were not sent,,
snailmail_account_followup,model_terms,"ir.ui.view,arch_db",snailmail_account_followup.followup_send_wizard_form,"<i class=""fa fa-info-circle"" role=""img"" aria-label=""Warning"" title=""                         The letter will be sent using the IAP service from Odoo.&#10;Make sure you have enough credits on your account or proceed to a recharge.                         ""/>
                        <br/>",,
snailmail_account_followup,model_terms,"ir.ui.view,arch_db",snailmail_account_followup.followup_send_wizard_form,"<span attrs=""{'invisible': [('letters_qty', '&gt;', 1)]}""> Sending this document will cost </span>",,
snailmail_account_followup,model_terms,"ir.ui.view,arch_db",snailmail_account_followup.followup_send_wizard_form,"<span class=""text-danger"" attrs=""{'invisible': [('letters_qty', '&gt;', 1)]}"">
                                The recipient's address is incomplete.
                            </span>",,
snailmail_account_followup,model_terms,"ir.ui.view,arch_db",snailmail_account_followup.followup_send_wizard_form,"<span class=""text-danger"">
                                    Some customer addresses are not complete.
                                </span>",,
snailmail_account_followup,model_terms,"ir.ui.view,arch_db",snailmail_account_followup.followup_send_wizard_form,Cancel,,
snailmail_account_followup,model,"ir.model.fields,field_description",snailmail_account_followup.field_followup_send__create_uid,Created by,,
snailmail_account_followup,model,"ir.model.fields,field_description",snailmail_account_followup.field_followup_send__create_date,Created on,,
snailmail_account_followup,model,"ir.model.fields,field_description",snailmail_account_followup.field_followup_send__display_name,Display Name,,
snailmail_account_followup,model,"ir.model,name",snailmail_account_followup.model_account_followup_followup_line,Follow-up Criteria,,
snailmail_account_followup,model,"ir.model,name",snailmail_account_followup.model_account_followup_report,Follow-up Report,,
snailmail_account_followup,model,"ir.model.fields,field_description",snailmail_account_followup.field_followup_send__id,ID,,
snailmail_account_followup,code,addons/snailmail_account_followup/wizard/followup_send.py,69,Invalid Addresses,,
snailmail_account_followup,code,addons/snailmail_account_followup/wizard/followup_send.py,75,Invalid Addresses,,
snailmail_account_followup,model,"ir.model.fields,field_description",snailmail_account_followup.field_followup_send__invalid_partner_ids,Invalid Addresses,,
snailmail_account_followup,model,"ir.model.fields,field_description",snailmail_account_followup.field_followup_send__invalid_addresses,Invalid Addresses Count,,
snailmail_account_followup,model,"ir.model.fields,field_description",snailmail_account_followup.field_followup_send____last_update,Last Modified on,,
snailmail_account_followup,model,"ir.model.fields,field_description",snailmail_account_followup.field_followup_send__write_uid,Last Updated by,,
snailmail_account_followup,model,"ir.model.fields,field_description",snailmail_account_followup.field_followup_send__write_date,Last Updated on,,
snailmail_account_followup,model,"ir.model.fields,field_description",snailmail_account_followup.field_followup_send__letters_qty,Number of letters,,
snailmail_account_followup,model,"ir.model.fields,field_description",snailmail_account_followup.field_followup_send__partner_ids,Recipients,,
snailmail_account_followup,model_terms,"ir.ui.view,arch_db",snailmail_account_followup.followup_send_wizard_form,Send Follow-Ups,,
snailmail_account_followup,model,"ir.model,name",snailmail_account_followup.model_followup_send,Send Follow-ups,,
snailmail_account_followup,model,"ir.model.fields,field_description",snailmail_account_followup.field_account_followup_followup_line__send_letter,Send a Letter,,
snailmail_account_followup,code,addons/snailmail_account_followup/static/src/xml/account_followup_template.xml,7,Send by Post,,openerp-web
snailmail_account_followup,model_terms,"ir.ui.view,arch_db",snailmail_account_followup.followup_send_wizard_form,Send by Post,,
snailmail_account_followup,model,"ir.actions.act_window,name",snailmail_account_followup.followup_send,Send by post,,
snailmail_account_followup,model_terms,"ir.ui.view,arch_db",snailmail_account_followup.followup_send_wizard_form,Sending these,,
snailmail_account_followup,model,"ir.model.fields,field_description",snailmail_account_followup.field_followup_send__snailmail_cost,Stamp(s),,
snailmail_account_followup,model,"ir.model.fields,help",snailmail_account_followup.field_account_followup_followup_line__send_letter,"When processing, it will send a letter by Post",,
snailmail_account_followup,model_terms,"ir.ui.view,arch_db",snailmail_account_followup.followup_send_wizard_form,customers,,
snailmail_account_followup,model_terms,"ir.ui.view,arch_db",snailmail_account_followup.followup_send_wizard_form,documents will cost,,
social_media,model,"ir.model,name",social_media.model_res_company,Companies,,
social_media,model,"ir.model.fields,field_description",social_media.field_res_company__social_facebook,Facebook Account,,
social_media,model,"ir.model.fields,field_description",social_media.field_res_company__social_github,GitHub Account,,
social_media,model,"ir.model.fields,field_description",social_media.field_res_company__social_instagram,Instagram Account,,
social_media,model,"ir.model.fields,field_description",social_media.field_res_company__social_linkedin,LinkedIn Account,,
social_media,model_terms,"ir.ui.view,arch_db",social_media.view_company_form_inherit_social_media,Social Media,,
social_media,model,"ir.model.fields,field_description",social_media.field_res_company__social_twitter,Twitter Account,,
social_media,model,"ir.model.fields,field_description",social_media.field_res_company__social_youtube,Youtube Account,,
uom,model_terms,"ir.ui.view,arch_db",uom.product_uom_form_view,"<span class=""oe_grey"">
                                    e.g: 1*(reference unit)=ratio*(this unit)
                                </span>",,
uom,model_terms,"ir.ui.view,arch_db",uom.product_uom_form_view,"<span class=""oe_grey"">
                                    e.g: 1*(this unit)=ratio*(reference unit)
                                </span>",,
uom,model,"ir.model.fields,field_description",uom.field_uom_uom__active,Active,,
uom,model_terms,"ir.actions.act_window,help",uom.product_uom_form_action,Add a new unit of measure,,
uom,model_terms,"ir.actions.act_window,help",uom.product_uom_categ_form_action,Add a new unit of measure category,,
uom,model_terms,"ir.ui.view,arch_db",uom.uom_uom_view_search,Archived,,
uom,model,"ir.model.fields,field_description",uom.field_uom_uom__factor_inv,Bigger Ratio,,
uom,model,"ir.model.fields.selection,name",uom.selection__uom_uom__uom_type__bigger,Bigger than the reference Unit of Measure,,
uom,model,"ir.model.fields,field_description",uom.field_uom_uom__category_id,Category,,
uom,model,"ir.model.fields,help",uom.field_uom_uom__category_id,Conversion between Units of Measure can only occur if they belong to the same category. The conversion will be made based on the ratios.,,
uom,model,"ir.model.fields,field_description",uom.field_uom_category__create_uid,Created by,,
uom,model,"ir.model.fields,field_description",uom.field_uom_uom__create_uid,Created by,,
uom,model,"ir.model.fields,field_description",uom.field_uom_category__create_date,Created on,,
uom,model,"ir.model.fields,field_description",uom.field_uom_uom__create_date,Created on,,
uom,model,"uom.uom,name",uom.product_uom_day,Days,,
uom,model,"ir.model.fields.selection,name",uom.selection__uom_category__measure_type__length,Default Length,,
uom,model,"ir.model.fields.selection,name",uom.selection__uom_category__measure_type__unit,Default Units,,
uom,model,"ir.model.fields.selection,name",uom.selection__uom_category__measure_type__volume,Default Volume,,
uom,model,"ir.model.fields.selection,name",uom.selection__uom_category__measure_type__weight,Default Weight,,
uom,model,"ir.model.fields.selection,name",uom.selection__uom_category__measure_type__working_time,Default Working Time,,
uom,model,"ir.model.fields,field_description",uom.field_uom_category__display_name,Display Name,,
uom,model,"ir.model.fields,field_description",uom.field_uom_uom__display_name,Display Name,,
uom,model,"uom.uom,name",uom.product_uom_dozen,Dozens,,
uom,model,"uom.uom,name",uom.product_uom_hour,Hours,,
uom,model,"ir.model.fields,help",uom.field_uom_uom__factor_inv,How many times this Unit of Measure is bigger than the reference Unit of Measure in this category: 1 * (this unit) = ratio * (reference unit),,
uom,model,"ir.model.fields,help",uom.field_uom_uom__factor,How much bigger or smaller this unit is compared to the reference Unit of Measure for this category: 1 * (reference unit) = ratio * (this unit),,
uom,model,"ir.model.fields,field_description",uom.field_uom_category__id,ID,,
uom,model,"ir.model.fields,field_description",uom.field_uom_uom__id,ID,,
uom,model,"ir.model.fields,field_description",uom.field_uom_category____last_update,Last Modified on,,
uom,model,"ir.model.fields,field_description",uom.field_uom_uom____last_update,Last Modified on,,
uom,model,"ir.model.fields,field_description",uom.field_uom_category__write_uid,Last Updated by,,
uom,model,"ir.model.fields,field_description",uom.field_uom_uom__write_uid,Last Updated by,,
uom,model,"ir.model.fields,field_description",uom.field_uom_category__write_date,Last Updated on,,
uom,model,"ir.model.fields,field_description",uom.field_uom_uom__write_date,Last Updated on,,
uom,model,"uom.category,name",uom.uom_categ_length,Length / Distance,,
uom,model,"uom.uom,name",uom.product_uom_litre,Liters,,
uom,model,"res.groups,name",uom.group_uom,Manage Multiple Units of Measure,,
uom,model,"ir.model,name",uom.model_uom_uom,Product Unit of Measure,,
uom,model,"ir.model,name",uom.model_uom_category,Product UoM Categories,,
uom,model,"ir.model.fields,field_description",uom.field_uom_uom__factor,Ratio,,
uom,model,"ir.model.fields.selection,name",uom.selection__uom_uom__uom_type__reference,Reference Unit of Measure for this category,,
uom,model,"ir.model.fields,field_description",uom.field_uom_uom__rounding,Rounding Precision,,
uom,model_terms,"ir.ui.view,arch_db",uom.uom_uom_view_search,Search UOM,,
uom,model,"ir.model.fields.selection,name",uom.selection__uom_uom__uom_type__smaller,Smaller than the reference Unit of Measure,,
uom,model,"ir.model.fields,help",uom.field_uom_uom__rounding,"The computed quantity will be a multiple of this value. Use 1.0 for a Unit of Measure that cannot be further split, such as a piece.",,
uom,model,"ir.model.constraint,message",uom.constraint_uom_uom_factor_gt_zero,The conversion ratio for a unit of measure cannot be 0!,,
uom,model,"ir.model.constraint,message",uom.constraint_uom_uom_factor_reference_is_one,The reference unit must have a conversion factor equal to 1.,,
uom,model,"ir.model.constraint,message",uom.constraint_uom_uom_rounding_gt_zero,The rounding precision must be strictly positive.,,
uom,code,addons/uom/models/uom_uom.py,148,"The unit of measure %s defined on the order line doesn't belong to the same category than the unit of measure %s defined on the product. Please correct the unit of measure defined on the order line or on the product, they should belong to the same category.",,
uom,model,"ir.model.fields,field_description",uom.field_uom_uom__uom_type,Type,,
uom,model,"ir.model.fields,field_description",uom.field_uom_category__measure_type,Type of Measure,,
uom,model,"ir.model.fields,field_description",uom.field_uom_uom__measure_type,Type of measurement category,,
uom,model,"ir.model.fields,help",uom.field_uom_uom__active,Uncheck the active field to disable a unit of measure without deleting it.,,
uom,model,"uom.category,name",uom.product_uom_categ_unit,Unit,,
uom,model,"ir.model.fields,field_description",uom.field_uom_uom__name,Unit of Measure,,
uom,model,"ir.model.fields,field_description",uom.field_uom_category__name,Unit of Measure Category,,
uom,model,"uom.uom,name",uom.product_uom_unit,Units,,
uom,model,"ir.actions.act_window,name",uom.product_uom_form_action,Units of Measure,,
uom,model_terms,"ir.ui.view,arch_db",uom.product_uom_form_view,Units of Measure,,
uom,model_terms,"ir.ui.view,arch_db",uom.product_uom_tree_view,Units of Measure,,
uom,model,"ir.actions.act_window,name",uom.product_uom_categ_form_action,Units of Measure Categories,,
uom,model_terms,"ir.ui.view,arch_db",uom.product_uom_categ_form_view,Units of Measure categories,,
uom,model_terms,"ir.ui.view,arch_db",uom.product_uom_categ_tree_view,Units of Measure categories,,
uom,model_terms,"ir.actions.act_window,help",uom.product_uom_categ_form_action,"Units of measure belonging to the same category can be
            converted between each others. For example, in the category
            <i>'Time'</i>, you will have the following units of measure:
            Hours, Days.",,
uom,code,addons/uom/models/uom_uom.py,92,"UoM category %s should have a reference unit of measure. If you just created a new category, please record the 'reference' unit first.",,
uom,code,addons/uom/models/uom_uom.py,94,UoM category %s should only have one reference unit of measure.,,
uom,model,"uom.category,name",uom.product_uom_categ_vol,Volume,,
uom,model,"uom.category,name",uom.product_uom_categ_kgm,Weight,,
uom,model,"uom.category,name",uom.uom_categ_wtime,Working Time,,
uom,model,"ir.model.constraint,message",uom.constraint_uom_category_uom_category_unique_type,You can have only one category per measurement type.,,
uom,code,addons/uom/models/uom_uom.py,27,You cannot delete this UoM Category as it is used by the system.,,
uom,code,addons/uom/models/uom_uom.py,112,You cannot delete this UoM as it is used by the system. You should rather archive it.,,
uom,model_terms,"ir.actions.act_window,help",uom.product_uom_form_action,"You must define a conversion rate between several Units of
            Measure within the same category.",,
uom,model,"uom.uom,name",uom.product_uom_cm,cm,,
uom,model,"uom.uom,name",uom.product_uom_floz,fl oz,,
uom,model,"uom.uom,name",uom.product_uom_foot,foot(ft),,
uom,model,"uom.uom,name",uom.product_uom_gal,gals,,
uom,model,"uom.uom,name",uom.product_uom_inch,inches,,
uom,model,"uom.uom,name",uom.product_uom_kgm,kg,,
uom,model,"uom.uom,name",uom.product_uom_km,km,,
uom,model,"uom.uom,name",uom.product_uom_lb,lbs,,
uom,model,"uom.uom,name",uom.product_uom_mile,miles,,
uom,model,"uom.uom,name",uom.product_uom_oz,ozs,,
uom,model,"uom.uom,name",uom.product_uom_qt,qt,,
utm,model,"ir.model.fields,field_description",utm.field_utm_medium__active,Active,,
utm,model_terms,"ir.actions.act_window,help",utm.action_view_utm_tag,Add a new tag,,
utm,model,"ir.model.fields,help",utm.field_utm_campaign__is_website,Allows us to filter relevant Campaign,,
utm,model_terms,"ir.ui.view,arch_db",utm.utm_medium_view_search,Archived,,
utm,model,"ir.model.fields,field_description",utm.field_utm_mixin__campaign_id,Campaign,,
utm,model,"ir.model.fields,field_description",utm.field_utm_campaign__name,Campaign Name,,
utm,model_terms,"ir.ui.view,arch_db",utm.utm_campaign_view_form,Campaign Name,,
utm,model,"ir.model,name",utm.model_utm_stage,Campaign Stage,,
utm,model,"ir.actions.act_window,name",utm.action_view_utm_tag,Campaign Tags,,
utm,model_terms,"ir.ui.view,arch_db",utm.utm_tag_view_tree,Campaign Tags,,
utm,model,"ir.actions.act_window,name",utm.utm_campaign_action,Campaigns,,
